time_s,phase,command_abs_vx_mps,mean_linear_speed_mps,p95_linear_speed_mps,mean_angular_speed_rps,p95_angular_speed_rps,mean_tilt_deg,p95_tilt_deg,mean_height_m,mean_abs_lateral_m,p95_abs_lateral_m,mean_abs_heading_deg,p95_abs_heading_deg,settled_fraction,fall_fraction
1.7,move,0.08,0.21168091893196106,0.2868180274963379,0.5753402709960938,1.0854157209396362,4.348663330078125,6.975866317749023,0.13548080623149872,0.007444452494382858,0.013588584028184414,0.9209882020950317,1.8753818273544312,0.0,0.0
1.72,move,0.08,0.21300557255744934,0.2663259506225586,0.5591254830360413,1.082830786705017,4.75478982925415,7.137174606323242,0.13454025983810425,0.010937169194221497,0.018190588802099228,1.0913801193237305,2.0862274169921875,0.0,0.0
1.74,move,0.08,0.20731911063194275,0.24236823618412018,0.622309684753418,0.9073143601417542,5.160742282867432,7.262510776519775,0.13362431526184082,0.014588465914130211,0.022637732326984406,1.2861645221710205,2.1453399658203125,0.0,0.0
1.76,move,0.08,0.18564243614673615,0.23234552145004272,0.5243372917175293,0.942327082157135,5.310507774353027,7.3269476890563965,0.13338333368301392,0.017997169867157936,0.025938719511032104,1.4695746898651123,2.318040132522583,0.0,0.0
1.78,move,0.08,0.16981160640716553,0.21180939674377441,0.4233047366142273,0.9493194818496704,5.232803821563721,7.068873882293701,0.13357208669185638,0.021237852051854134,0.02890300564467907,1.4906855821609497,2.4099955558776855,0.0,0.0
1.8,move,0.08,0.16111816465854645,0.20006413757801056,0.4280748963356018,1.015763759613037,5.083284378051758,6.723026275634766,0.13382503390312195,0.024348240345716476,0.031760841608047485,1.4245576858520508,2.2322838306427,0.0,0.0
1.82,move,0.08,0.1488771289587021,0.18379025161266327,0.43888771533966064,0.7379580140113831,4.926654815673828,6.382236480712891,0.1342189610004425,0.02722998335957527,0.03398112952709198,1.2644323110580444,2.042593479156494,0.0,0.0
1.84,move,0.08,0.11668539047241211,0.16298463940620422,0.49162912368774414,0.6888939142227173,4.801117897033691,6.016481876373291,0.1348227560520172,0.0296153761446476,0.035974014550447464,1.0700669288635254,1.7596203088760376,0.0,0.0
1.86,move,0.08,0.07556802034378052,0.12003766000270844,0.5068856477737427,0.7595006227493286,4.7337422370910645,5.726747035980225,0.13556861877441406,0.03117932379245758,0.03750671073794365,0.8934201598167419,1.743988275527954,0.0,0.0
1.88,move,0.08,0.05934980884194374,0.09091899544000626,0.5659805536270142,0.8260546326637268,4.704252243041992,5.522121906280518,0.1364438235759735,0.031772006303071976,0.0384133905172348,0.718575119972229,1.6794726848602295,0.0,0.0
1.9,move,0.08,0.07705526053905487,0.12154100835323334,0.5720394253730774,0.8077038526535034,4.762663841247559,5.755799770355225,0.1371854990720749,0.03130227327346802,0.038657158613204956,0.5432978868484497,1.2948969602584839,0.0,0.0
1.92,move,0.08,0.10885079205036163,0.1945638358592987,0.5187044143676758,0.7484222054481506,4.880714416503906,6.000141620635986,0.13780894875526428,0.029797645285725594,0.0382642038166523,0.43536168336868286,1.134732961654663,0.0,0.0
1.94,move,0.08,0.1453174650669098,0.22805087268352509,0.4825782775878906,0.70132976770401,4.929111957550049,5.958217144012451,0.138425812125206,0.027500366792082787,0.0370253324508667,0.41966840624809265,0.9995728135108948,0.0,0.0
