trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m
81,backward,False,True,0.5399999618530273,0.09408637881278992,0.002934614662081003,0.029157066717743874,11.012866973876953,11.035066604614258,0.019331859424710274
82,backward,False,True,0.6399999856948853,0.020938949659466743,0.003981987480074167,0.029986582696437836,10.81801700592041,11.435370445251465,0.04121643304824829
83,backward,False,True,0.5799999833106995,0.09080570191144943,0.002451282227411866,0.031152399256825447,10.945965766906738,11.038331031799316,0.028695987537503242
84,backward,False,True,0.5999999642372131,0.09153567254543304,0.004472451750189066,0.02371767908334732,10.94983196258545,11.039490699768066,0.02709246054291725
85,backward,False,True,0.6399999856948853,0.06304948031902313,0.0013388002989813685,0.018104245886206627,10.840646743774414,10.994061470031738,0.029847025871276855
86,backward,False,True,0.5799999833106995,0.01252843625843525,0.0033794406335800886,0.032845839858055115,10.85956859588623,12.515344619750977,0.03749791160225868
87,backward,False,True,0.5600000023841858,0.0956781655550003,0.0025978293269872665,0.02894563227891922,11.068896293640137,11.131478309631348,0.028899136930704117
88,backward,False,True,0.5199999809265137,0.09905298799276352,0.0013361747842282057,0.019917907193303108,10.915294647216797,11.09139347076416,0.018933972343802452
89,backward,False,True,0.5399999618530273,0.06899233162403107,0.00554007850587368,0.03636276349425316,10.918071746826172,10.986305236816406,0.03100883588194847
90,backward,False,True,0.6200000047683716,0.003924176096916199,0.0015677011106163263,0.027644801884889603,10.884682655334473,12.793730735778809,0.02903040125966072
91,backward,False,True,0.5399999618530273,0.002908974187448621,0.003176724072545767,0.03626878187060356,10.754934310913086,12.176020622253418,0.032715342938899994
92,backward,False,True,0.5999999642372131,0.034502845257520676,0.0039570205844938755,0.04011117294430733,10.848143577575684,11.401662826538086,0.03991841897368431
93,backward,False,True,0.5799999833106995,0.024974407628178596,0.0022888013627380133,0.014123066328465939,10.866908073425293,12.100042343139648,0.039079297333955765
94,backward,False,True,0.699999988079071,0.015606825239956379,0.0021392572671175003,0.026905512437224388,10.932774543762207,11.831682205200195,0.03291742131114006
95,backward,False,True,0.5,0.09421257674694061,0.0018092476530000567,0.04286211356520653,10.995834350585938,11.061494827270508,0.027143461629748344
96,backward,False,True,0.5600000023841858,0.08640234917402267,0.0025249221362173557,0.04778648167848587,11.024962425231934,11.024962425231934,0.021883221343159676
97,backward,False,True,0.6800000071525574,0.05426536127924919,0.0018976243445649743,0.03100023977458477,10.809662818908691,10.9796724319458,0.0390164852142334
98,backward,False,True,0.5600000023841858,0.09132305532693863,0.002335565397515893,0.03873547539114952,10.890286445617676,10.977306365966797,0.02300470508635044
99,backward,False,True,0.5799999833106995,0.094122014939785,0.0011187703348696232,0.01979822851717472,10.886617660522461,11.082779884338379,0.02540474571287632
100,backward,False,True,0.5399999618530273,0.09168176352977753,0.0016660884721204638,0.022570231929421425,10.917746543884277,10.96433162689209,0.028019677847623825
101,backward,False,True,0.5,-0.004458486568182707,0.0017252406105399132,0.03104397840797901,10.990569114685059,12.626154899597168,0.02649652399122715
102,backward,False,True,0.5600000023841858,0.09665501117706299,0.002863118425011635,0.03330313041806221,10.973215103149414,10.993865013122559,0.01782066561281681
103,backward,False,True,0.5399999618530273,0.09291835874319077,0.0014999883715063334,0.024587897583842278,10.86772346496582,10.991124153137207,0.022650117054581642
104,backward,False,True,0.5600000023841858,0.0785965695977211,0.002086924621835351,0.03166660666465759,10.91031551361084,10.928722381591797,0.02845386415719986
105,backward,False,True,0.5600000023841858,0.09259477257728577,0.0018729225266724825,0.03572559729218483,10.842408180236816,11.032567977905273,0.027733834460377693
106,backward,False,True,0.5600000023841858,0.0944187268614769,0.004278712905943394,0.03671596944332123,10.940479278564453,10.985713958740234,0.025434639304876328
