trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m
68,backward,False,True,0.47999998927116394,0.1522529423236847,0.0024699834175407887,0.013902910053730011,10.087851524353027,10.720694541931152,0.026347316801548004
69,backward,False,True,0.47999998927116394,0.15132080018520355,0.0029244106262922287,0.012439281679689884,10.104410171508789,10.68579387664795,0.027009962126612663
70,backward,False,True,0.4599999785423279,0.15099167823791504,0.0023691013921052217,0.01694333367049694,9.611184120178223,10.515392303466797,0.027194028720259666
71,backward,False,True,0.4599999785423279,0.1504250466823578,0.003092742757871747,0.011503254994750023,10.172469139099121,10.663393020629883,0.026634931564331055
72,backward,False,True,0.4599999785423279,0.1502002626657486,0.004830705467611551,0.020320773124694824,10.297646522521973,10.387109756469727,0.023984167724847794
73,backward,False,True,0.47999998927116394,0.14264248311519623,0.0031731619965285063,0.014070656150579453,10.083970069885254,10.880721092224121,0.023875350132584572
74,backward,False,True,0.4599999785423279,0.15242643654346466,0.002577969804406166,0.015621835365891457,9.838312149047852,10.55269718170166,0.026974860578775406
75,backward,False,True,0.47999998927116394,0.15068304538726807,0.004060402978211641,0.014017056673765182,9.823751449584961,10.591265678405762,0.025692425668239594
76,backward,False,True,0.4599999785423279,0.15410205721855164,0.0031693079508841038,0.014646332710981369,9.653759002685547,10.816634178161621,0.027207091450691223
77,backward,False,True,0.47999998927116394,0.14996671676635742,0.0025076691526919603,0.01111788023263216,10.159582138061523,10.963217735290527,0.025604788213968277
78,backward,False,True,0.47999998927116394,0.15359356999397278,0.0029538304079324007,0.016441013664007187,9.698236465454102,10.762252807617188,0.027018094435334206
79,backward,False,True,0.47999998927116394,0.15371832251548767,0.0038478784263134003,0.00880361907184124,10.43769359588623,10.695016860961914,0.0274373609572649
80,backward,False,True,0.47999998927116394,0.1595924347639084,0.002622518688440323,0.013237297534942627,9.873964309692383,10.536405563354492,0.026516417041420937
81,backward,False,True,0.47999998927116394,0.15065476298332214,0.0031581439543515444,0.009994338266551495,10.23246955871582,10.716782569885254,0.025998970493674278
82,backward,False,True,0.4599999785423279,0.14924831688404083,0.0026869599241763353,0.012423677369952202,9.881986618041992,10.783574104309082,0.02702547423541546
83,backward,False,True,0.47999998927116394,0.1537134349346161,0.0026802949141710997,0.012091129086911678,10.01541519165039,10.645808219909668,0.028810355812311172
84,backward,False,True,0.47999998927116394,0.1496976613998413,0.003221664810553193,0.015235469676554203,10.071850776672363,10.61832046508789,0.029315806925296783
85,backward,False,True,0.47999998927116394,0.15900148451328278,0.002306069014593959,0.009672905318439007,9.5067138671875,10.574975967407227,0.026430213823914528
86,backward,False,True,0.47999998927116394,0.15419329702854156,0.002687312662601471,0.012601370923221111,9.886820793151855,10.649633407592773,0.02751048095524311
87,backward,False,True,0.5,0.1526433825492859,0.0025072419084608555,0.012097207829356194,10.158013343811035,10.791419982910156,0.02890930138528347
