trial,direction,fell,settled,settle_time_s,pre_stop_directed_speed_mps,final_linear_speed_mps,final_angular_speed_rps,final_tilt_deg,max_post_stop_tilt_deg,max_post_stop_drift_m,max_abs_lateral_m,max_abs_heading_deg
48,forward,False,True,0.29999998211860657,0.0547899566590786,0.0012071949895471334,0.011202214285731316,5.780588150024414,6.487910747528076,0.021359339356422424,0.05142468214035034,4.973409652709961
49,forward,False,True,1.159999966621399,0.06529893726110458,0.0017232702812179923,0.00645382609218359,5.57555627822876,8.359262466430664,0.054081495851278305,0.04893701151013374,6.623678684234619
50,forward,False,True,0.3199999928474426,0.08292966336011887,0.0025249640457332134,0.01559911947697401,5.7730560302734375,6.352707386016846,0.02996250055730343,0.04930476099252701,5.1569437980651855
51,forward,False,True,0.25999999046325684,0.07403983175754547,0.002234796527773142,0.02938811667263508,6.018289566040039,6.018811225891113,0.015395358204841614,0.05352964252233505,4.640002250671387
52,forward,False,True,0.2800000011920929,0.08049552887678146,0.001101061119697988,0.017239755019545555,6.068535804748535,6.0717973709106445,0.026486165821552277,0.0517648383975029,5.029281139373779
53,forward,False,True,0.3199999928474426,0.07570189237594604,0.001788971247151494,0.014418586157262325,5.907437801361084,6.590945243835449,0.03009740076959133,0.0507519394159317,6.704913139343262
54,forward,False,True,0.25999999046325684,0.03406867757439613,0.0022228483576327562,0.010576820001006126,5.850423336029053,6.322015762329102,0.02322748862206936,0.05215226113796234,5.25641393661499
55,forward,False,True,0.29999998211860657,0.061513084918260574,0.0027619125321507454,0.012294618412852287,5.742760181427002,6.260497093200684,0.009854312986135483,0.049327027052640915,7.775126934051514
56,forward,False,True,0.35999998450279236,0.06647241115570068,0.0016547481063753366,0.012067853473126888,5.832303524017334,6.933897018432617,0.035166557878255844,0.05255865678191185,5.753504276275635
57,forward,False,True,0.29999998211860657,0.0927116721868515,0.0014116953825578094,0.016147470101714134,5.89694356918335,6.883702754974365,0.02878471463918686,0.052367452532052994,7.021204471588135
58,forward,False,True,0.4599999785423279,0.10099613666534424,0.0024442097637802362,0.01243523694574833,5.722930908203125,8.29677963256836,0.03858403488993645,0.05296403542160988,7.429102897644043
59,forward,False,True,0.2800000011920929,0.005554125178605318,0.0023859082721173763,0.013418697752058506,5.808056354522705,7.039378643035889,0.017952919006347656,0.051397889852523804,8.247828483581543
60,forward,False,True,0.3400000035762787,0.08048220723867416,0.0021575642749667168,0.011199664324522018,5.838518142700195,6.477747440338135,0.029645875096321106,0.05203108489513397,6.3754072189331055
61,forward,False,True,0.5399999618530273,0.1017068475484848,0.00224696914665401,0.010407914407551289,5.668389797210693,9.112918853759766,0.042191896587610245,0.05326051637530327,7.615636348724365
62,forward,False,True,0.35999998450279236,0.07119085639715195,0.0023157421965152025,0.022226616740226746,5.841471195220947,7.013890743255615,0.032518479973077774,0.050818223506212234,5.873341083526611
63,forward,False,True,0.3400000035762787,0.07478059828281403,0.0016999251674860716,0.013784904964268208,5.858927249908447,6.68999719619751,0.030351120978593826,0.05012134090065956,13.457808494567871
64,backward,False,True,0.4599999785423279,0.15084488689899445,0.0028531483840197325,0.009835510514676571,5.5932087898254395,9.750341415405273,0.03925282508134842,0.03891294449567795,7.620677947998047
65,backward,False,True,0.41999998688697815,0.1415008306503296,0.0028914210852235556,0.0169075895100832,5.92218542098999,8.861111640930176,0.03747280687093735,0.03501410782337189,6.875328063964844
66,backward,False,True,0.5399999618530273,0.1457487791776657,0.0027966753114014864,0.009568889625370502,5.615135192871094,10.392430305480957,0.040423378348350525,0.03792585805058479,7.957553863525391
67,backward,False,True,0.5,0.1526075303554535,0.0016780892619863153,0.014269634149968624,5.605493545532227,10.673501968383789,0.04171893000602722,0.03708571195602417,8.646161079406738
68,backward,False,True,0.5999999642372131,0.1500687450170517,0.002479465212672949,0.010111561976373196,5.71137809753418,11.80547046661377,0.0437476672232151,0.04201500117778778,7.947874546051025
69,backward,False,True,0.5399999618530273,0.1391255110502243,0.002287511946633458,0.015151477418839931,5.676232814788818,11.491988182067871,0.04293926805257797,0.04037778824567795,8.278794288635254
70,backward,False,True,0.41999998688697815,0.14240878820419312,0.002238794229924679,0.017650779336690903,6.315375804901123,8.612788200378418,0.03473322093486786,0.03531648591160774,6.479338645935059
71,backward,False,True,0.5,0.1523035615682602,0.00210520694963634,0.012761319056153297,5.632421016693115,10.780051231384277,0.040867939591407776,0.03860799968242645,8.464722633361816
72,backward,False,True,0.5600000023841858,0.14924252033233643,0.0029717660509049892,0.023647937923669815,5.68292760848999,10.874712944030762,0.04221656173467636,0.04143141210079193,7.393248558044434
73,backward,False,True,0.41999998688697815,0.14961814880371094,0.0019001601031050086,0.022428538650274277,5.925329208374023,8.8456449508667,0.03648541122674942,0.04674023017287254,6.500453472137451
74,backward,False,True,0.5199999809265137,0.15688970685005188,0.002405287930741906,0.01698508858680725,5.615484237670898,10.931819915771484,0.04135693609714508,0.040353987365961075,8.744930267333984
75,backward,False,True,0.5199999809265137,0.15033455193042755,0.00267856870777905,0.009240231476724148,5.589528560638428,10.928092002868652,0.04091525450348854,0.039579857140779495,8.352055549621582
76,backward,False,True,0.4399999976158142,0.146961510181427,0.0032043505925685167,0.017095746472477913,5.643197059631348,9.448912620544434,0.03543931990861893,0.03768615797162056,7.462150573730469
77,backward,False,True,0.5600000023841858,0.14542876183986664,0.0020291947294026613,0.012274600565433502,5.692162990570068,10.982182502746582,0.04203629121184349,0.036479562520980835,8.684280395507812
78,backward,False,True,0.5199999809265137,0.1496943086385727,0.0024259628262370825,0.006072733551263809,5.6365251541137695,10.912841796875,0.042488060891628265,0.03811182826757431,8.631552696228027
79,backward,False,True,0.4599999785423279,0.13867712020874023,0.002299568383023143,0.006741452496498823,5.586863040924072,9.741019248962402,0.03940161317586899,0.03671194612979889,7.014900207519531
80,backward,False,True,0.5,0.14318089187145233,0.0029240516014397144,0.0029050474986433983,5.62483024597168,10.381103515625,0.040728360414505005,0.039058756083250046,7.513364315032959
81,backward,False,True,0.5,0.1480196863412857,0.00097260921029374,0.009085405617952347,5.591526508331299,10.092411994934082,0.04026594012975693,0.05568014457821846,13.679349899291992
82,backward,False,True,0.47999998927116394,0.15249596536159515,0.00330464169383049,0.012821502052247524,5.5666913986206055,9.865595817565918,0.0399802103638649,0.03778272867202759,7.073179721832275
83,backward,False,True,0.4599999785423279,0.1549704372882843,0.004061127081513405,0.014261558651924133,5.598567008972168,9.79619026184082,0.03877297043800354,0.0380760058760643,6.444326877593994
84,backward,False,True,0.4399999976158142,0.14369964599609375,0.0030802679248154163,0.013641288504004478,5.702723979949951,9.138843536376953,0.037268511950969696,0.03758687153458595,6.421440124511719
85,backward,False,True,0.3199999928474426,0.018461469560861588,0.005259458441287279,0.01587127149105072,9.091741561889648,9.587757110595703,0.047358665615320206,0.07147412747144699,12.283360481262207
86,backward,False,True,0.47999998927116394,0.14494425058364868,0.004129681270569563,0.016259439289569855,5.615973472595215,9.616766929626465,0.04019634425640106,0.03710995614528656,7.485416889190674
87,backward,False,True,0.4399999976158142,0.1406496912240982,0.003473515622317791,0.02131049335002899,5.837812900543213,8.979557991027832,0.034420158714056015,0.0361800417304039,6.611339092254639
88,backward,False,True,0.5799999833106995,0.15140508115291595,0.0026863347738981247,0.015125335194170475,5.74518346786499,11.796018600463867,0.04425719752907753,0.03853408992290497,9.729931831359863
89,backward,False,True,0.6200000047683716,0.1549358367919922,0.0014106793096289039,0.011745025403797626,5.7197794914245605,12.02221393585205,0.04420514032244682,0.04080192744731903,8.876700401306152
90,backward,False,True,0.47999998927116394,0.14063605666160583,0.0026387774851173162,0.007570780348032713,5.602311134338379,9.504066467285156,0.03908130154013634,0.0365065298974514,7.515567302703857
91,backward,False,True,0.5,0.14881181716918945,0.00285336677916348,0.013860114850103855,5.601471900939941,9.825813293457031,0.0403469018638134,0.07198327779769897,11.220230102539062
92,backward,False,True,0.5399999618530273,0.14875122904777527,0.00227850629016757,0.012017596513032913,5.776755332946777,11.855691909790039,0.04375678300857544,0.039249829947948456,9.588680267333984
93,backward,False,True,0.47999998927116394,0.1414027214050293,0.002517411019653082,0.01223457045853138,5.607032299041748,9.719924926757812,0.03945017233490944,0.03830794617533684,6.796706676483154
94,backward,False,True,0.5199999809265137,0.1481848508119583,0.0018033231608569622,0.014002522453665733,5.667421817779541,11.041754722595215,0.04124421998858452,0.038448184728622437,8.755416870117188
95,backward,False,True,0.4399999976158142,0.1501591056585312,0.0027177745942026377,0.01614374853670597,5.650278091430664,9.328307151794434,0.03778461739420891,0.0788467600941658,15.475165367126465
96,backward,False,True,0.47999998927116394,0.14241431653499603,0.0025700663682073355,0.013125879690051079,5.614646911621094,9.884434700012207,0.039786919951438904,0.03890346735715866,6.633744239807129
97,backward,False,True,0.5199999809265137,0.13830851018428802,0.0025863649789243937,0.029571199789643288,5.600422382354736,10.272819519042969,0.041058819741010666,0.035705242305994034,7.781920433044434
98,backward,False,True,0.3799999952316284,0.021796707063913345,0.0026852963492274284,0.020055724307894707,6.929964542388916,7.2090582847595215,0.01755359396338463,0.050524190068244934,6.442888259887695
99,backward,False,True,0.5399999618530273,0.14840258657932281,0.0016500108176842332,0.012056543491780758,5.658353805541992,11.637670516967773,0.043089739978313446,0.03810273855924606,9.221051216125488
100,backward,False,True,0.47999998927116394,0.1436254233121872,0.0031931549310684204,0.010502729564905167,5.568521976470947,10.027778625488281,0.03967927768826485,0.03629430755972862,7.891693592071533
101,backward,False,True,0.47999998927116394,0.1456146389245987,0.003019689815118909,0.01279878243803978,5.584512233734131,9.84154987335205,0.039468180388212204,0.0387568399310112,6.309958457946777
102,backward,False,True,0.5199999809265137,0.15237364172935486,0.0018960352754220366,0.011872941628098488,5.634507656097412,10.970004081726074,0.04115152359008789,0.03941217064857483,8.488729476928711
103,backward,False,True,0.5799999833106995,0.1461450606584549,0.0024916960392147303,0.013906646519899368,5.664308547973633,11.147245407104492,0.04179881140589714,0.03835342079401016,8.070127487182617
104,backward,False,True,0.4599999785423279,0.14066793024539948,0.0032827032264322042,0.015599985606968403,5.586371898651123,9.750038146972656,0.037353601306676865,0.03576819971203804,6.91546106338501
105,backward,False,True,0.3400000035762787,0.012172945775091648,0.0043135592713952065,0.04838389530777931,8.407562255859375,8.407562255859375,0.019946057349443436,0.02927335351705551,11.48388957977295
106,backward,False,True,0.4599999785423279,0.14838184416294098,0.002680795267224312,0.014930559322237968,5.573235511779785,9.77185344696045,0.03938585892319679,0.0654415413737297,13.234601974487305
107,backward,False,True,0.35999998450279236,0.04517664387822151,0.004092331510037184,0.02849564701318741,7.4540886878967285,9.941229820251465,0.02872459404170513,0.0767524465918541,44.13554382324219
108,backward,False,True,0.29999998211860657,0.024334894493222237,0.0045669786632061005,0.03912903741002083,8.570795059204102,8.604461669921875,0.021918809041380882,0.021539825946092606,6.65895938873291
109,backward,False,True,0.41999998688697815,0.028599577024579048,0.0022652659099549055,0.022108394652605057,6.46793270111084,11.394767761230469,0.021325476467609406,0.02511090785264969,8.131162643432617
110,backward,False,True,0.5999999642372131,0.15293987095355988,0.0026625818572938442,0.013894230127334595,5.674817085266113,11.737170219421387,0.04278078302741051,0.040054917335510254,8.345989227294922
111,backward,False,True,0.4399999976158142,0.13993120193481445,0.0025187914725393057,0.006919067353010178,5.754659175872803,9.107786178588867,0.03664277493953705,0.03717012330889702,6.822007179260254
112,backward,False,True,0.5,0.13774485886096954,0.002506545977666974,0.014707474038004875,5.637916088104248,10.52495002746582,0.041832540184259415,0.06085749343037605,15.55586051940918
113,backward,False,True,0.5199999809265137,0.14449094235897064,0.0029550453182309866,0.012221314013004303,5.632699012756348,10.43929672241211,0.040599338710308075,0.038539350032806396,7.320866584777832
114,backward,False,True,0.5199999809265137,0.15545517206192017,0.0024082891177386045,0.01801840029656887,5.653537273406982,11.114802360534668,0.04294098913669586,0.04216025024652481,7.445435523986816
115,backward,False,True,0.47999998927116394,0.14208900928497314,0.0030637565068900585,0.011267443187534809,5.632490158081055,10.197344779968262,0.040086906403303146,0.037756334990262985,7.737697601318359
116,backward,False,True,0.5399999618530273,0.12590143084526062,0.0016197300283238292,0.007153065409511328,5.828236103057861,12.03427505493164,0.04459105432033539,0.06781774014234543,14.07675838470459
117,backward,False,True,0.47999998927116394,0.14940661191940308,0.0034783848095685244,0.007457747124135494,5.59597635269165,9.909965515136719,0.040087517350912094,0.03646907955408096,7.749102592468262
118,backward,False,True,0.5600000023841858,0.15163132548332214,0.0033342980314046144,0.0054907179437577724,5.783334255218506,12.042969703674316,0.04400912672281265,0.0383974127471447,10.285429000854492
119,backward,False,True,0.4399999976158142,0.02450038678944111,0.0019062887877225876,0.02681012824177742,6.749331951141357,10.332720756530762,0.034501295536756516,0.056368909776210785,20.802305221557617
120,backward,False,True,0.47999998927116394,0.139855295419693,0.0033940542489290237,0.015871450304985046,5.642155170440674,9.497777938842773,0.038620226085186005,0.06604108214378357,9.721444129943848
121,backward,False,True,0.5199999809265137,0.154667466878891,0.002284582005813718,0.03207854926586151,5.680512428283691,11.113207817077637,0.04149140045046806,0.040629781782627106,8.718997955322266
122,backward,False,True,0.5199999809265137,0.1538260281085968,0.001974836690351367,0.022118661552667618,5.652843952178955,11.484306335449219,0.04247346147894859,0.03873272240161896,9.82994556427002
123,backward,False,True,0.4599999785423279,0.13621506094932556,0.003688263241201639,0.01724182814359665,5.612133026123047,9.594561576843262,0.03703935816884041,0.036045804619789124,7.151538372039795
124,backward,False,True,0.5600000023841858,0.14451251924037933,0.0010983418906107545,0.019907884299755096,5.695398330688477,11.52669906616211,0.041821498423814774,0.04089910164475441,8.10611629486084
125,backward,False,True,0.47999998927116394,0.1504513919353485,0.0028791148215532303,0.02064463123679161,5.585038661956787,10.154741287231445,0.03931620717048645,0.03924064338207245,7.246516704559326
126,backward,False,True,0.4399999976158142,0.14571794867515564,0.0027148036751896143,0.012275361455976963,5.7948455810546875,9.013190269470215,0.03674555942416191,0.0796196311712265,7.298687934875488
127,backward,False,True,0.47999998927116394,0.1416829228401184,0.0017918981611728668,0.020571835339069366,5.620054244995117,9.743119239807129,0.03929350897669792,0.037025243043899536,6.899970531463623
