time_s,phase,command_abs_vx_mps,mean_linear_speed_mps,p95_linear_speed_mps,mean_angular_speed_rps,p95_angular_speed_rps,mean_tilt_deg,p95_tilt_deg,mean_height_m,settled_fraction,fall_fraction
3.72,stop,0.0,0.0046912492252886295,0.009351585991680622,0.05028778314590454,0.1304192990064621,10.652627944946289,11.00064468383789,0.14859923720359802,0.625,0.0
3.74,stop,0.0,0.00455511175096035,0.008877054788172245,0.04056059569120407,0.10323049128055573,10.664932250976562,11.00174617767334,0.148605614900589,0.625,0.0
3.76,stop,0.0,0.004450520500540733,0.00859852135181427,0.04542642831802368,0.10269355773925781,10.673473358154297,11.00330924987793,0.1486099660396576,0.6484375,0.0
3.78,stop,0.0,0.003974934108555317,0.007706763222813606,0.04339245706796646,0.10880416631698608,10.684256553649902,11.003485679626465,0.14861468970775604,0.6640625,0.0
3.8,stop,0.0,0.0042787655256688595,0.008244494907557964,0.04494510963559151,0.11722209304571152,10.691837310791016,11.005863189697266,0.14861658215522766,0.671875,0.0
3.82,stop,0.0,0.004050836898386478,0.008181287907063961,0.040662918239831924,0.09939398616552353,10.699623107910156,11.007461547851562,0.14862093329429626,0.6953125,0.0
3.84,stop,0.0,0.004041220527142286,0.007452127058058977,0.03847789019346237,0.06984268128871918,10.707451820373535,11.007850646972656,0.14862725138664246,0.71875,0.0
3.86,stop,0.0,0.0038348452653735876,0.007022094447165728,0.0381089523434639,0.07259401679039001,10.711967468261719,11.008926391601562,0.14863047003746033,0.7265625,0.0
3.88,stop,0.0,0.003910473547875881,0.006235654931515455,0.03811962157487869,0.048225823789834976,10.718002319335938,11.0086030960083,0.14863544702529907,0.75,0.0
3.9,stop,0.0,0.00381923234090209,0.00671116029843688,0.03510361164808273,0.05164673179388046,10.723907470703125,11.010554313659668,0.1486402451992035,0.765625,0.0
3.92,stop,0.0,0.003999767359346151,0.006744476966559887,0.03933236375451088,0.05690529942512512,10.727962493896484,11.010483741760254,0.14864425361156464,0.8046875,0.0
3.94,stop,0.0,0.0036798815708607435,0.005889254156500101,0.03623202070593834,0.04804074391722679,10.733392715454102,11.009818077087402,0.14865028858184814,0.859375,0.0
3.96,stop,0.0,0.003783802269026637,0.0064344825223088264,0.035347167402505875,0.04527660086750984,10.737281799316406,11.01106071472168,0.14865536987781525,0.8671875,0.0
3.98,stop,0.0,0.0037974463775753975,0.00612785667181015,0.03750324249267578,0.04975549131631851,10.741278648376465,11.011850357055664,0.14866068959236145,0.890625,0.0
4.0,stop,0.0,0.003853277303278446,0.006224359851330519,0.0341552272439003,0.04374823346734047,10.74613094329834,11.012626647949219,0.14866642653942108,0.90625,0.0
4.02,stop,0.0,0.00362272746860981,0.005768063478171825,0.03612479940056801,0.04350362718105316,10.749547958374023,11.013834953308105,0.14867079257965088,0.9140625,0.0
4.04,stop,0.0,0.0037811538204550743,0.0055594793520867825,0.03283049911260605,0.04045403003692627,10.752691268920898,11.014720916748047,0.14867499470710754,0.921875,0.0
4.06,stop,0.0,0.0037537722382694483,0.005498727783560753,0.03189874440431595,0.04209481552243233,10.756298065185547,11.015891075134277,0.14867934584617615,0.9453125,0.0
4.08,stop,0.0,0.0035489723086357117,0.00529059674590826,0.0359867662191391,0.04489148035645485,10.759254455566406,11.017207145690918,0.14868277311325073,0.9609375,0.0
4.1,stop,0.0,0.0037209661677479744,0.00546715734526515,0.03536433354020119,0.04064593464136124,10.761926651000977,11.018004417419434,0.1486853063106537,0.9609375,0.0
4.12,stop,0.0,0.0036676800809800625,0.005266385152935982,0.03522222489118576,0.04095996543765068,10.765459060668945,11.018762588500977,0.14868882298469543,0.96875,0.0
4.14,stop,0.0,0.0037521198391914368,0.005070502404123545,0.03568284958600998,0.039362501353025436,10.767536163330078,11.019789695739746,0.1486915647983551,0.9765625,0.0
4.16,stop,0.0,0.0034653167240321636,0.005034958012402058,0.033153876662254333,0.04003411531448364,10.770610809326172,11.019814491271973,0.14869460463523865,0.984375,0.0
4.18,stop,0.0,0.0037223934195935726,0.0052014668472111225,0.03226520121097565,0.04164601117372513,10.773838996887207,11.020626068115234,0.14869864284992218,0.984375,0.0
4.2,stop,0.0,0.0036025643348693848,0.005180708132684231,0.034527167677879333,0.040661055594682693,10.775217056274414,11.020508766174316,0.14869995415210724,0.984375,0.0
4.22,stop,0.0,0.0036610797978937626,0.004909613635390997,0.03345409780740738,0.043722983449697495,10.77880859375,11.020842552185059,0.14870208501815796,0.984375,0.0
4.24,stop,0.0,0.003577614203095436,0.004840696230530739,0.03490014374256134,0.04287594184279442,10.781085014343262,11.02159595489502,0.14870384335517883,0.984375,0.0
4.26,stop,0.0,0.003561388235539198,0.004723189864307642,0.03203717991709709,0.04172959178686142,10.782815933227539,11.021993637084961,0.14870548248291016,0.984375,0.0
