time_s,phase,target_height_m,mean_height_m,command_vx_mps,mean_vx_mps,mean_linear_speed_mps,mean_abs_lateral_m,mean_abs_heading_deg,double_contact_fraction,mean_action_rms,mean_action_rate,fall_fraction
1.06,stand_1,0.143,0.14382797479629517,0.0,0.004656926728785038,0.015470089390873909,0.0021569186355918646,1.9710068702697754,1.0,1.3699288368225098,0.009092060849070549,0.0
1.08,stand_1,0.143,0.14367961883544922,0.0,0.004713053349405527,0.014924291521310806,0.0023321073967963457,1.9357261657714844,1.0,1.3744436502456665,0.008600816130638123,0.0
1.1,stand_1,0.143,0.14353826642036438,0.0,0.004680956713855267,0.014368142932653427,0.0024999831803143024,1.9018030166625977,1.0,1.378718376159668,0.008018959313631058,0.0
1.12,stand_1,0.143,0.14340385794639587,0.0,0.004375392105430365,0.013757173903286457,0.0026638275012373924,1.868142008781433,1.0,1.3828306198120117,0.007800206542015076,0.0
1.14,stand_1,0.143,0.1432751715183258,0.0,0.00409432640299201,0.013371762819588184,0.002825189847499132,1.8362663984298706,1.0,1.3865933418273926,0.007134909741580486,0.0
1.16,stand_1,0.143,0.14315354824066162,0.0,0.003794244723394513,0.013076572678983212,0.0029813863802701235,1.8047831058502197,1.0,1.389981985092163,0.006615902297198772,0.0
1.18,stand_1,0.143,0.14303766191005707,0.0,0.0032970120664685965,0.012823062017560005,0.0031378455460071564,1.774079442024231,1.0,1.3931881189346313,0.006652886979281902,0.0
1.2,stand_1,0.143,0.14292770624160767,0.0,0.0030005117878317833,0.012753300368785858,0.00328926183283329,1.7434477806091309,1.0,1.3960928916931152,0.0063263666816055775,0.0
1.22,stand_1,0.143,0.1428236961364746,0.0,0.002656701486557722,0.012452193535864353,0.003434274345636368,1.7129933834075928,1.0,1.3987016677856445,0.006138654425740242,0.0
1.24,stand_1,0.143,0.14272551238536835,0.0,0.0023611970245838165,0.012133018113672733,0.003577546449378133,1.6832928657531738,1.0,1.4012516736984253,0.006225179880857468,0.0
1.26,stand_1,0.143,0.14263226091861725,0.0,0.0023524765856564045,0.011914670467376709,0.003717416664585471,1.6543217897415161,1.0,1.403517723083496,0.0060165440663695335,0.0
1.28,stand_1,0.143,0.14254431426525116,0.0,0.002097177319228649,0.01164038572460413,0.003850637236610055,1.624999761581421,1.0,1.4056460857391357,0.005731554236263037,0.0
1.3,stand_1,0.143,0.14246155321598053,0.0,0.0021094363182783127,0.011410797014832497,0.00397814717143774,1.5970855951309204,1.0,1.407735824584961,0.0055428980849683285,0.0
1.32,stand_1,0.143,0.1423845887184143,0.0,0.0018516512354835868,0.01074296422302723,0.004099722020328045,1.568892240524292,1.0,1.4095784425735474,0.005648166872560978,0.0
1.34,stand_1,0.143,0.14234977960586548,0.0,-0.00010685715824365616,0.012304774485528469,0.004252418875694275,1.52471923828125,1.0,1.4112327098846436,0.010950835421681404,0.0
1.36,stand_1,0.143,0.1422867774963379,0.0,0.0014671363169327378,0.01004701852798462,0.0043533374555408955,1.4738736152648926,1.0,1.4132239818572998,0.018550854176282883,0.0
1.38,stand_1,0.143,0.14222310483455658,0.0,0.0017323894426226616,0.009485602378845215,0.004456293303519487,1.4466068744659424,1.0,1.4142534732818604,0.013784006237983704,0.0
1.4,stand_1,0.143,0.1421646624803543,0.0,0.0020353319123387337,0.008658535778522491,0.004552926402539015,1.4240971803665161,1.0,1.4163283109664917,0.008510291576385498,0.0
1.42,stand_1,0.143,0.14211130142211914,0.0,0.0019050203263759613,0.008390632458031178,0.0046326592564582825,1.4010987281799316,1.0,1.417487382888794,0.00697585241869092,0.0
1.44,stand_1,0.143,0.14206229150295258,0.0,0.0020487229339778423,0.00814282801002264,0.004710391163825989,1.3798975944519043,1.0,1.4187984466552734,0.006184391677379608,0.0
1.46,stand_1,0.143,0.14201614260673523,0.0,0.002024301327764988,0.007934710010886192,0.004779105074703693,1.357131838798523,1.0,1.4202032089233398,0.004905919544398785,0.0
1.48,stand_1,0.143,0.14197391271591187,0.0,0.002167792059481144,0.007864808663725853,0.004843599162995815,1.3349230289459229,1.0,1.4211232662200928,0.004387834575027227,0.0
1.5,stand_1,0.143,0.141934335231781,0.0,0.002135203219950199,0.007755357772111893,0.00490451417863369,1.3129796981811523,1.0,1.422278642654419,0.004246416501700878,0.0
1.52,stand_1,0.143,0.14189743995666504,0.0,0.002119629643857479,0.007633604109287262,0.004962502978742123,1.291542887687683,1.0,1.4232735633850098,0.003755807876586914,0.0
1.54,stand_1,0.143,0.1418638825416565,0.0,0.0021203646901994944,0.007282141130417585,0.005016169510781765,1.2701630592346191,1.0,1.424087405204773,0.003695346647873521,0.0
1.56,stand_1,0.143,0.14183232188224792,0.0,0.0021881945431232452,0.007211490534245968,0.0050666071474552155,1.2506176233291626,1.0,1.4250235557556152,0.003413704689592123,0.0
1.58,stand_1,0.143,0.14180302619934082,0.0,0.002060680417343974,0.007032354362308979,0.005114650819450617,1.2304779291152954,1.0,1.4257816076278687,0.0032180636189877987,0.0
1.6,stand_1,0.143,0.14177528023719788,0.0,0.0020391710568219423,0.006948649417608976,0.005158527754247189,1.2126827239990234,1.0,1.426570177078247,0.0030241175554692745,0.0
1.62,stand_1,0.143,0.14174962043762207,0.0,0.002032764256000519,0.006760968826711178,0.00520163681358099,1.194577693939209,1.0,1.4272124767303467,0.0027975845150649548,0.0
1.64,stand_1,0.143,0.1417258381843567,0.0,0.0019759114366024733,0.006599835120141506,0.005241100676357746,1.177518367767334,1.0,1.42781400680542,0.002531062811613083,0.0
