time_s,mean_ball_progress_m,mean_ball_speed_mps,mean_robot_ball_distance_m,mean_closest_robot_ball_distance_m,success_fraction,fall_fraction
2.42,0.18009085953235626,0.06946363300085068,0.2760218381881714,0.03215886279940605,0.640625,0.015625
2.44,0.18147756159305573,0.0692654475569725,0.27609381079673767,0.03215886279940605,0.640625,0.015625
2.46,0.18286049365997314,0.06906763464212418,0.27637919783592224,0.03215886279940605,0.640625,0.015625
2.48,0.1842394322156906,0.06887073069810867,0.27700403332710266,0.03215886279940605,0.640625,0.015625
2.5,0.18561406433582306,0.06867380440235138,0.27833861112594604,0.03215886279940605,0.640625,0.015625
2.52,0.1869855374097824,0.06847834587097168,0.2804242670536041,0.03215886279940605,0.640625,0.015625
2.54,0.1883525252342224,0.06828303635120392,0.28278762102127075,0.03215886279940605,0.640625,0.015625
2.56,0.1897158920764923,0.06808780878782272,0.2848837971687317,0.03215886279940605,0.640625,0.015625
2.58,0.1910751610994339,0.06789371371269226,0.28753435611724854,0.03215886279940605,0.640625,0.015625
2.6,0.19243071973323822,0.06770022213459015,0.290367990732193,0.03215886279940605,0.640625,0.015625
2.62,0.1937822550535202,0.06750686466693878,0.29302966594696045,0.03215886279940605,0.640625,0.015625
2.64,0.19513022899627686,0.06731436401605606,0.2954484224319458,0.03215886279940605,0.640625,0.015625
2.66,0.19647403061389923,0.06712198257446289,0.2977003753185272,0.03215886279940605,0.640625,0.015625
2.68,0.19781410694122314,0.06693033874034882,0.29966166615486145,0.03215886279940605,0.640625,0.015625
2.7,0.19915024936199188,0.06673867255449295,0.3015666902065277,0.03215886279940605,0.640625,0.015625
2.72,0.20048265159130096,0.06654836237430573,0.30386319756507874,0.03215886279940605,0.640625,0.015625
2.74,0.20181123912334442,0.06635802984237671,0.30662134289741516,0.03215886279940605,0.640625,0.015625
2.76,0.2031359225511551,0.06616896390914917,0.30979275703430176,0.03215886279940605,0.640625,0.015625
2.78,0.20445707440376282,0.0659804567694664,0.3130490183830261,0.03215886279940605,0.640625,0.015625
2.8,0.2057744264602661,0.06579208374023438,0.3166283071041107,0.03215886279940605,0.640625,0.015625
2.82,0.20708779990673065,0.06560386717319489,0.32018181681632996,0.03215886279940605,0.640625,0.015625
2.84,0.2083977460861206,0.06541599333286285,0.32321691513061523,0.03215886279940605,0.640625,0.015625
2.86,0.20970353484153748,0.06522942334413528,0.3255382478237152,0.03215886279940605,0.640625,0.015625
2.88,0.2110058218240738,0.06504351645708084,0.3271773159503937,0.03215886279940605,0.640625,0.015625
2.9,0.21230444312095642,0.0648576021194458,0.3283263146877289,0.03215886279940605,0.640625,0.015625
2.92,0.21359942853450775,0.06467267870903015,0.3287073075771332,0.03215886279940605,0.640625,0.015625
2.94,0.21489055454730988,0.06448841094970703,0.3285979926586151,0.03215886279940605,0.640625,0.015625
2.96,0.21617816388607025,0.06430498510599136,0.32843348383903503,0.03215886279940605,0.640625,0.015625
2.98,0.21746228635311127,0.0641217976808548,0.32846105098724365,0.03215886279940605,0.640625,0.015625
3.0,0.21874211728572845,0.06393913179636002,0.32866552472114563,0.03215886279940605,0.640625,0.015625
3.02,0.22001883387565613,0.06375692039728165,0.32940471172332764,0.03215886279940605,0.640625,0.015625
3.04,0.22129154205322266,0.06357573717832565,0.3309389054775238,0.03215886279940605,0.640625,0.015625
3.06,0.22256091237068176,0.06339468061923981,0.3333129286766052,0.03215886279940605,0.640625,0.015625
3.08,0.22382645308971405,0.06321301311254501,0.33601030707359314,0.03215886279940605,0.640625,0.015625
3.1,0.22508838772773743,0.0630330815911293,0.33863186836242676,0.03215886279940605,0.640625,0.015625
3.12,0.22634680569171906,0.0628528967499733,0.34189972281455994,0.03215886279940605,0.640625,0.015625
3.14,0.22760175168514252,0.06267372518777847,0.34536245465278625,0.03215886279940605,0.640625,0.015625
3.16,0.22885297238826752,0.06249506026506424,0.34873300790786743,0.03215886279940605,0.640625,0.015625
3.18,0.230100616812706,0.06231684237718582,0.35178342461586,0.03215886279940605,0.640625,0.015625
3.2,0.23134483397006989,0.062138862907886505,0.35446152091026306,0.03215886279940605,0.640625,0.015625
