time_s,mean_progress_m,mean_max_foot_clearance_m,success_fraction,fall_fraction
6.54,0.963872492313385,0.05406293645501137,0.71875,0.0
6.56,0.967128336429596,0.05406293645501137,0.71875,0.0
6.58,0.9702079892158508,0.05406293645501137,0.71875,0.0
6.6,0.9731438755989075,0.05406293645501137,0.71875,0.0
6.62,0.9758142828941345,0.05406293645501137,0.71875,0.0
6.64,0.9781729578971863,0.05406293645501137,0.71875,0.0
6.66,0.9800405502319336,0.05406293645501137,0.71875,0.0
6.68,0.9814016819000244,0.05406293645501137,0.71875,0.0
6.7,0.9824532270431519,0.05406293645501137,0.71875,0.0
6.72,0.9840697050094604,0.05406293645501137,0.71875,0.0
6.74,0.9866780042648315,0.05406293645501137,0.71875,0.0
6.76,0.9899942874908447,0.05406293645501137,0.71875,0.0
6.78,0.9936407208442688,0.05406293645501137,0.71875,0.0
6.8,0.9972991943359375,0.05406293645501137,0.71875,0.0
6.82,1.0007044076919556,0.05406293645501137,0.71875,0.0
6.84,1.0039734840393066,0.05406293645501137,0.71875,0.0
6.86,1.007179856300354,0.054201629012823105,0.71875,0.0
6.88,1.0100672245025635,0.054201629012823105,0.71875,0.0
6.9,1.012819528579712,0.054201629012823105,0.71875,0.0
6.92,1.0152842998504639,0.054201629012823105,0.71875,0.0
6.94,1.0176366567611694,0.054201629012823105,0.71875,0.0
6.96,1.01997709274292,0.054201629012823105,0.71875,0.0
6.98,1.0223950147628784,0.054201629012823105,0.71875,0.0
7.0,1.0256167650222778,0.054201629012823105,0.71875,0.0
